Model,Feature_Subset,Feature_Label,Channel_Config,Class_Type,Month,Accuracy,F1_Macro,Kappa,MAE,N,N_Features,Group,Patient_Accuracy_Mean,Patient_Accuracy_Std,N_Patients
NaiveBayes,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,3class,Mes 6,0.35174746335963925,0.3470658237423711,0.12399951908213391,16.910935738444195,887,3,C,0.3518990639395051,0.09177440819082605,4
LogisticRegression,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,3class,Mes 6,0.3754227733934611,0.353835295804192,0.08416611065346136,16.96730552423901,887,3,C,0.3753254512445689,0.044641708191269766,4
MLP,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,3class,Mes 6,0.44532130777903045,0.37822551122864523,0.11022215697788207,15.625704622322434,887,3,C,0.4454234143572379,0.01813700955860108,4
DecisionTree,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,3class,Mes 6,0.42841037204058624,0.3710690125510842,0.09771272647017526,15.704622322435174,887,3,C,0.4286368920560097,0.0393120608489845,4
SVM,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 6,0.6220570012391574,0.6220570012391574,0.2441151631477927,11.338289962825279,807,3,C,0.6223625937001076,0.053021173164587314,4
kNN,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 6,0.6158612143742255,0.6113441461595823,0.2315182866516352,11.524163568773234,807,3,C,0.6160155867430466,0.031895867071947734,4
RandomForest,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 6,0.563816604708798,0.5637998599560212,0.12762115349180037,13.085501858736059,807,3,C,0.5642580740734302,0.07281432512243652,4
NaiveBayes,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 6,0.5960346964064436,0.5915028011378458,0.1918596793020827,12.118959107806692,807,3,C,0.5962056961841926,0.06914746655348909,4
LogisticRegression,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 6,0.563816604708798,0.5637033851446827,0.12759971991204255,13.085501858736059,807,3,C,0.564105647505049,0.05334505488024465,4
MLP,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 6,0.5997521685254027,0.5997497101705196,0.19951048285308037,12.007434944237918,807,3,C,0.599949354132077,0.05935639272948273,4
DecisionTree,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 6,0.573729863692689,0.573441014861526,0.14740605152270858,12.788104089219331,807,3,C,0.5741054591631244,0.05230962812210838,4
SVM,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 6,0.48252536640360766,0.44982130904480727,0.24173349772594366,13.86696730552424,887,6,C,0.4826682053704112,0.026874112028506487,4
kNN,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 6,0.455467869222097,0.425128914239622,0.19820296972260387,14.543404735062007,887,6,C,0.4554876181714417,0.02156162958076299,4
RandomForest,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 6,0.5219842164599775,0.4369002737283332,0.2195887198854558,13.303269447576099,887,6,C,0.5220293956507192,0.014952334359859147,4
NaiveBayes,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 6,0.3573844419391206,0.35352581392120414,0.13494211731210792,16.899661781285232,887,6,C,0.35753919834802184,0.09370758086708403,4
LogisticRegression,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 6,0.4577226606538895,0.4244652009310716,0.18275312515563535,14.746335963923338,887,6,C,0.45759631118086996,0.06695166791630373,4
MLP,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 6,0.399098083427283,0.3697998193644337,0.11573574438556877,16.099210822998874,887,6,C,0.3988962266535796,0.07165750240884006,4
DecisionTree,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 6,0.4836527621195039,0.4072250975562441,0.15587351588116238,14.363021420518603,887,6,C,0.48382458575473286,0.02968441943126468,4
SVM,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 6,0.6691449814126395,0.6691124641998818,0.3383072354460389,9.925650557620818,807,6,C,0.6692475993648531,0.03169303853783056,4
kNN,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 6,0.6555142503097894,0.654533415460425,0.31093856539980713,10.33457249070632,807,6,C,0.6556941631388776,0.034821910336715514,4
RandomForest,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 6,0.6567534076827757,0.6567449745329245,0.313516302294943,10.297397769516728,807,6,C,0.6569314210832847,0.03645690563376672,4
NaiveBayes,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 6,0.61090458488228,0.6089537037037037,0.221674120306664,11.672862453531598,807,6,C,0.6109284713589884,0.060983568973074546,4
LogisticRegression,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 6,0.6319702602230484,0.6318888658511299,0.2639687750470616,11.04089219330855,807,6,C,0.6319759820582586,0.01908974327989941,4
MLP,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 6,0.5799256505576208,0.5753244757394135,0.1596358062425317,12.602230483271375,807,6,C,0.5800996292561653,0.05794371254512399,4
DecisionTree,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 6,0.6245353159851301,0.6243484272381611,0.24903027269069766,11.263940520446097,807,6,C,0.6247221159780597,0.029835699827414332,4
SVM,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 6,0.5343855693348365,0.4943632796830924,0.3047388768582854,12.807215332581736,887,12,C,0.5345991399300223,0.04991745836816114,4
kNN,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 6,0.4915445321307779,0.45791139517960316,0.25893960360640733,13.483652762119505,887,12,C,0.491697413940061,0.03424720700088751,4
RandomForest,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 6,0.5727170236753101,0.4929932718385542,0.30148918177076955,12.09695603156708,887,12,C,0.572964912670795,0.04434773318058352,4
NaiveBayes,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 6,0.370913190529876,0.3641556725492334,0.14556499852399662,16.798196166854567,887,12,C,0.3710493079059256,0.08577491591830376,4
LogisticRegression,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 6,0.5501691093573844,0.50231218381859,0.30171398355664913,12.468996617812852,887,12,C,0.5503963006720359,0.03770133965652468,4
MLP,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 6,0.3855693348365276,0.3614306217618099,0.13492682717326332,16.61781285231116,887,12,C,0.3857875530669649,0.09377688641511911,4
DecisionTree,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 6,0.5310033821871477,0.46191881500510795,0.24298618676284445,13.10033821871477,887,12,C,0.5311541482497365,0.04352970614255098,4
SVM,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 6,0.7187112763320942,0.7180184992203482,0.43749251531481737,8.438661710037175,807,12,C,0.7189400116482235,0.052065247500195436,4
kNN,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 6,0.7125154894671624,0.7124408674817226,0.42500890630566435,8.62453531598513,807,12,C,0.7129217555205917,0.058638429901806254,4
RandomForest,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 6,0.6951672862453532,0.6951106387684143,0.3903561031335602,9.144981412639405,807,12,C,0.6954602823100572,0.040101011592235974,4
NaiveBayes,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 6,0.6245353159851301,0.6227185691384065,0.24894262045833604,11.263940520446097,807,12,C,0.6246551749116966,0.054476301605691314,4
LogisticRegression,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 6,0.7026022304832714,0.702316545347236,0.4052510363887609,8.921933085501859,807,12,C,0.7029061376286883,0.053256525910482286,4
MLP,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 6,0.6493184634448576,0.6492990772604356,0.2986509269694838,10.520446096654275,807,12,C,0.6496796231422968,0.08792152166733229,4
DecisionTree,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 6,0.6555142503097894,0.6554502340553624,0.3110528319964624,10.33457249070632,807,12,C,0.6557016533523414,0.03210315076425448,4
SVM,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 6,0.5490417136414881,0.5061681256870333,0.32162557479231,12.53664036076663,887,18,C,0.5492502967686791,0.05142725107828905,4
kNN,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 6,0.47801578354002255,0.4461893481096328,0.2378381588495222,13.900789177001128,887,18,C,0.47822398272765915,0.037585011299938395,4
RandomForest,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 6,0.5851183765501691,0.49687603104321526,0.3194718660025727,11.702367531003382,887,18,C,0.5852115367740368,0.037607221357262806,4
NaiveBayes,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 6,0.36076662908680945,0.3544922436541568,0.13226015166023974,16.922209695603158,887,18,C,0.36078167989932697,0.08090201581974413,4
LogisticRegression,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 6,0.5670800450958287,0.5126203997744354,0.32276882821478414,12.029312288613303,887,18,C,0.5674053498502027,0.04984684468513294,4
MLP,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 6,0.44983089064261556,0.3986165357913308,0.17622161491439747,15.479143179255919,887,18,C,0.4500717949247361,0.06364566455957534,4
DecisionTree,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 6,0.5264937993235626,0.4553636048844738,0.22803236735497368,13.517474633596393,887,18,C,0.5267774992958817,0.05246095501216948,4
SVM,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,2class,Mes 6,0.7224287484510533,0.7215629736423792,0.44493505695949886,8.327137546468402,807,18,C,0.7225373424085166,0.049822245173342126,4
kNN,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,2class,Mes 6,0.7026022304832714,0.7024994470249946,0.40517797364945796,8.921933085501859,807,18,C,0.7029599201140483,0.052514555560210736,4
RandomForest,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,2class,Mes 6,0.7236679058240396,0.7236662085697394,0.4473400547251918,8.28996282527881,807,18,C,0.7239092793168693,0.037861328071207,4
NaiveBayes,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,2class,Mes 6,0.6084262701363073,0.6067299981494048,0.21672625410047552,11.74721189591078,807,18,C,0.6084425462958939,0.03780128953655602,4
LogisticRegression,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,2class,Mes 6,0.7187112763320942,0.7185384013803509,0.43745796803267367,8.438661710037175,807,18,C,0.7190209081268091,0.057963721287376084,4
MLP,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,2class,Mes 6,0.6158612143742255,0.6154922044068463,0.23178258866881618,11.524163568773234,807,18,C,0.6160419763442543,0.05949930784372105,4
DecisionTree,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,2class,Mes 6,0.6939281288723668,0.6938077675182375,0.3878271178007979,9.182156133828997,807,18,C,0.6942911896545229,0.06970658212299366,4
SVM,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,3class,Mes 6,0.5197294250281849,0.476571185650089,0.2784528044637691,13.438556933483653,887,15,C,0.5197059879045174,0.03992697490978687,4
kNN,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,3class,Mes 6,0.46786922209695603,0.4379968462118507,0.22857200767256358,14.374295377677566,887,15,C,0.4677577945041181,0.05172348980469692,4
RandomForest,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,3class,Mes 6,0.5760992108229989,0.49786806286148844,0.30423245101638907,11.972942502818489,887,15,C,0.5759849111871171,0.028684360977561562,4
NaiveBayes,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,3class,Mes 6,0.3765501691093574,0.3678010127285489,0.14510568731612783,16.843291995490418,887,15,C,0.37623424121585886,0.07779869074368119,4
LogisticRegression,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,3class,Mes 6,0.5298759864712514,0.484501611590229,0.27162934679225004,12.998872604284104,887,15,C,0.5298365295607943,0.0429242409387024,4
MLP,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,3class,Mes 6,0.4205186020293123,0.37590753596118726,0.10150485589960279,16.20067643742954,887,15,C,0.4201458865061806,0.05732561760718629,4
DecisionTree,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,3class,Mes 6,0.5016910935738444,0.42494114268643307,0.1826537994066718,14.024802705749718,887,15,C,0.5017431511916806,0.030489151183334944,4
SVM,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,2class,Mes 6,0.7026022304832714,0.7010040631831149,0.40531312560641597,8.921933085501859,807,15,C,0.7024778915556174,0.05764592579942758,4
kNN,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,2class,Mes 6,0.6951672862453532,0.695144348894349,0.3903224023241959,9.144981412639405,807,15,C,0.695393333999774,0.03791413861793379,4
RandomForest,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,2class,Mes 6,0.7187112763320942,0.7185712639705035,0.43745451307106253,8.438661710037175,807,15,C,0.718733132531866,0.04007863839217386,4
NaiveBayes,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,2class,Mes 6,0.6059479553903345,0.6047188643673063,0.2117881933779716,11.821561338289962,807,15,C,0.6055884272580024,0.058746230672977386,4
LogisticRegression,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,2class,Mes 6,0.6877323420074349,0.687328569144291,0.37552125875929676,9.368029739776953,807,15,C,0.687766337213177,0.05514955613622898,4
MLP,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,2class,Mes 6,0.6369268897149938,0.6369246596902856,0.27385043439806156,10.892193308550185,807,15,C,0.636702900755396,0.08342982633666964,4
DecisionTree,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,2class,Mes 6,0.6369268897149938,0.6362812705259093,0.27393070665941976,10.892193308550185,807,15,C,0.6370080472709255,0.0287859404823434,4
SVM,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,3class,Mes 6,0.6358511837655016,0.5710333350912041,0.4364875496636639,10.529875986471252,887,15,C,0.6357256937220173,0.06339047034221967,4
kNN,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,3class,Mes 6,0.5693348365276212,0.5207313238948665,0.35609820987419705,12.006764374295377,887,15,C,0.569280230401554,0.07237331948159732,4
RandomForest,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,3class,Mes 6,0.6910935738444194,0.5742790117673572,0.47706998420697044,9.165727170236753,887,15,C,0.6909697632124103,0.05072036106295931,4
NaiveBayes,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,3class,Mes 6,0.4983089064261556,0.47369735673865837,0.2888043646689562,13.596392333709131,887,15,C,0.4980486094456683,0.09827676893290715,4
LogisticRegression,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,3class,Mes 6,0.6459977452085682,0.5754762854154335,0.4451346333144738,10.372040586245772,887,15,C,0.6458055036180036,0.06147882360260394,4
MLP,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,3class,Mes 6,0.5918827508455468,0.5239665337928039,0.3548909462044135,11.375422773393462,887,15,C,0.5914205941779471,0.11297187042598034,4
DecisionTree,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,3class,Mes 6,0.6065388951521984,0.5163454513291188,0.34445451503741886,10.980834272829764,887,15,C,0.6064248450277863,0.06454677295748842,4
SVM,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,2class,Mes 6,0.8339529120198265,0.8339506172839506,0.6679032743487847,4.981412639405204,807,15,C,0.8337812031861659,0.041811278589249844,4
kNN,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,2class,Mes 6,0.7967781908302355,0.7965504519461354,0.5935233017401826,6.096654275092937,807,15,C,0.7965891530988041,0.030017288465559837,4
RandomForest,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,2class,Mes 6,0.8228004956629492,0.8228004956629492,0.6456015355086373,5.315985130111524,807,15,C,0.8225929032762802,0.04413097671497756,4
NaiveBayes,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,2class,Mes 6,0.7162329615861215,0.7155340807112764,0.4323970698895834,8.513011152416357,807,15,C,0.7157541717736304,0.10345552021807089,4
LogisticRegression,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,2class,Mes 6,0.8265179677819083,0.8263769363166953,0.6530609738122144,5.204460966542751,807,15,C,0.8263369270421336,0.03776695280239737,4
MLP,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,2class,Mes 6,0.7546468401486989,0.7546283783783784,0.5093049823113207,7.360594795539034,807,15,C,0.7543671095599462,0.04393737929557782,4
DecisionTree,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,2class,Mes 6,0.7174721189591078,0.7174682144831399,0.43493989963823076,8.475836431226766,807,15,C,0.7173394421312194,0.04870160538411831,4
SVM,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,3class,Mes 6,0.4904171364148816,0.45564542225036053,0.2109628078517196,14.261555806087937,887,4,C,0.49105958297134766,0.10877425177963129,4
kNN,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,3class,Mes 6,0.49492671927846676,0.4579990299018489,0.21537282901439825,13.934611048478017,887,4,C,0.4953656199060611,0.07341079949071916,4
RandomForest,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,3class,Mes 6,0.5434047350620068,0.47769663758398534,0.24596044616656942,12.570462232243518,887,4,C,0.5437411902485432,0.06302298807913768,4
NaiveBayes,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,3class,Mes 6,0.41488162344983087,0.3961965077754177,0.14419802201070808,15.772266065388951,887,4,C,0.41557417641976463,0.12747817350264282,4
LogisticRegression,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,3class,Mes 6,0.48027057497181513,0.4465695059816932,0.19117367808907426,14.329199549041714,887,4,C,0.480619060490384,0.06753475603430348,4
MLP,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,3class,Mes 6,0.4205186020293123,0.3926142775865767,0.12286689419795227,16.110484780157837,887,4,C,0.42098282364826484,0.07713830301740787,4
DecisionTree,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,3class,Mes 6,0.5208568207440811,0.4478754883589029,0.20870233269871374,13.280721533258173,887,4,C,0.5212835869085869,0.06637333810750301,4
SVM,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,2class,Mes 6,0.6245353159851301,0.6244522772824659,0.24904411064668786,11.263940520446097,807,4,C,0.6249797713529035,0.06482762046838966,4
kNN,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,2class,Mes 6,0.6158612143742255,0.6113441461595823,0.2315182866516352,11.524163568773234,807,4,C,0.6162415427231924,0.059011358168332285,4
RandomForest,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,2class,Mes 6,0.6579925650557621,0.657992039898779,0.31598407979755794,10.260223048327138,807,4,C,0.658237691855226,0.036357440319254426,4
